transaction_id,customer_id,transaction_ts,transaction_type,direction,amount,country_code,channel
1448,98,2026-06-05 00:57:00,Cash Withdrawal,Out,1804.31,US,Automated
2973,204,2026-06-05 01:16:00,ACH Debit,Out,1451.87,US,Web
694,50,2026-06-05 01:41:00,ACH Debit,Out,23.92,US,Branch
2216,150,2026-06-05 02:55:00,Cash Withdrawal,Out,6082.93,US,Web
1715,114,2026-06-05 03:12:00,ACH Credit,In,9807.98,US,Web
786,56,2026-06-05 07:10:00,ACH Debit,Out,70.46,US,Mobile
991,70,2026-06-05 07:15:00,Wire In,In,1781.42,US,Mobile
3218,222,2026-06-05 07:32:00,ACH Debit,Out,31.03,US,Mobile
1559,105,2026-06-05 07:37:00,Card Purchase,Out,10,US,Automated
3366,232,2026-06-05 08:35:00,Cash Withdrawal,Out,272.39,US,Automated
674,48,2026-06-05 08:40:00,Cash Withdrawal,Out,4804.65,US,Automated
499,36,2026-06-05 10:21:00,ACH Credit,In,20,US,Web
3554,244,2026-06-05 10:38:00,ACH Credit,In,2937.18,US,Mobile
3240,223,2026-06-05 12:15:00,Cash Deposit,In,20,CA,Branch
2507,171,2026-06-05 12:46:00,ACH Debit,Out,576.02,DE,Mobile
2673,181,2026-06-05 13:12:00,ACH Debit,Out,4243.51,US,Automated
3282,226,2026-06-05 13:21:00,Wire In,In,913.56,US,Web
3076,212,2026-06-05 13:29:00,ACH Credit,In,20,DE,Mobile
2486,170,2026-06-05 15:05:00,ACH Debit,Out,3222.21,US,Branch
3186,220,2026-06-05 15:33:00,Card Purchase,Out,298.73,US,Automated
3299,227,2026-06-05 16:01:00,Card Purchase,Out,2386.92,US,Automated
1653,110,2026-06-05 16:21:00,ACH Debit,Out,3035.31,GB,Automated
2833,195,2026-06-05 16:44:00,ACH Credit,In,14323.01,US,Web
1754,117,2026-06-05 17:10:00,Cash Withdrawal,Out,761.26,US,Web
2636,179,2026-06-05 18:17:00,Wire Out,Out,4684.56,US,Branch
1785,119,2026-06-05 20:14:00,Cash Withdrawal,Out,1181.68,US,Web
1229,85,2026-06-05 20:32:00,ACH Credit,In,5562.71,GB,Mobile
598,43,2026-06-05 22:13:00,ACH Credit,In,2843.01,US,Web
292,23,2026-06-05 22:50:00,Wire In,In,20,SG,Mobile
1670,112,2026-06-05 22:53:00,ACH Debit,Out,10,US,Mobile
2911,199,2026-06-05 23:48:00,ACH Credit,In,1900.06,CA,Branch
1760,117,2026-06-06 00:35:00,ACH Credit,In,595.08,GB,Branch
323,25,2026-06-06 01:49:00,Card Purchase,Out,2898.03,US,Web
3209,221,2026-06-06 05:01:00,Card Purchase,Out,10,US,Branch
630,45,2026-06-06 06:49:00,ACH Credit,In,9683.59,US,Automated
2323,157,2026-06-06 09:14:00,ACH Debit,Out,10,US,Mobile
330,26,2026-06-06 10:05:00,ACH Debit,Out,16.85,US,Mobile
1688,113,2026-06-06 10:47:00,Wire In,In,166.18,CA,Branch
2557,175,2026-06-06 10:49:00,Cash Deposit,In,956.63,US,Automated
1053,73,2026-06-06 15:38:00,ACH Credit,In,20,US,Mobile
587,43,2026-06-06 16:07:00,Cash Withdrawal,Out,1289.91,US,Mobile
2384,162,2026-06-06 16:41:00,ACH Debit,Out,1303.18,US,Branch
1580,105,2026-06-06 17:06:00,ACH Debit,Out,10,CA,Mobile
1076,75,2026-06-06 17:07:00,ACH Debit,Out,5647.03,US,Mobile
3078,212,2026-06-06 17:34:00,Wire In,In,2439.82,US,Mobile
2931,201,2026-06-06 17:38:00,ACH Credit,In,1438.65,US,Mobile
10,1,2026-06-06 17:41:00,Wire Out,Out,1347.71,US,Automated
30,3,2026-06-06 19:22:00,ACH Debit,Out,3230.43,US,Automated
393,29,2026-06-06 20:58:00,ACH Credit,In,40.1,US,Web
2089,141,2026-06-06 21:38:00,Wire In,In,1034.02,US,Web
2264,153,2026-06-06 21:59:00,Cash Deposit,In,7533.24,MX,Mobile
3022,207,2026-06-06 23:23:00,Cash Withdrawal,Out,2947.23,US,Automated
3658,45,2026-06-07 00:00:00,Wire In,In,7971.22,US,Web
3703,236,2026-06-07 00:00:00,Cash Deposit,In,2154.18,US,Branch
3707,212,2026-06-07 00:00:00,Wire Out,Out,5134.48,SG,Web
291,23,2026-06-07 04:09:00,ACH Debit,Out,6665.72,SG,Mobile
86,7,2026-06-07 04:30:00,ACH Debit,Out,8628.71,US,Mobile
3704,236,2026-06-07 06:00:00,Cash Deposit,In,2079.07,US,Branch
3479,239,2026-06-07 07:05:00,ACH Credit,In,11379.58,US,Mobile
1123,78,2026-06-07 07:14:00,Card Purchase,Out,9444.81,US,Web
1632,108,2026-06-07 07:24:00,Cash Deposit,In,3327.38,US,Branch
3258,224,2026-06-07 07:59:00,Card Purchase,Out,1504.78,US,Mobile
2651,179,2026-06-07 08:51:00,Cash Withdrawal,Out,2256.26,US,Web
2303,156,2026-06-07 10:36:00,Card Purchase,Out,514.99,US,Automated
2667,181,2026-06-07 10:55:00,Wire In,In,1292.65,US,Web
557,40,2026-06-07 10:58:00,Card Purchase,Out,405.63,US,Branch
829,59,2026-06-07 11:30:00,ACH Debit,Out,3500.92,US,Automated
3705,236,2026-06-07 12:00:00,Cash Deposit,In,2980.96,US,Branch
2731,187,2026-06-07 12:50:00,Cash Withdrawal,Out,148.78,US,Branch
3659,45,2026-06-07 14:00:00,Wire Out,Out,7741.93,MX,Web
3071,211,2026-06-07 15:34:00,Card Purchase,Out,4992.23,US,Automated
509,37,2026-06-07 16:30:00,Cash Deposit,In,3575.82,US,Automated
398,29,2026-06-07 16:46:00,ACH Credit,In,20,US,Branch
3706,236,2026-06-07 18:00:00,Cash Deposit,In,3173.85,US,Branch
3383,233,2026-06-07 19:11:00,Cash Withdrawal,Out,2925.14,US,Automated
139,12,2026-06-07 21:23:00,ACH Debit,Out,6460.32,US,Branch
3708,212,2026-06-08 00:00:00,Wire Out,Out,5804.98,MX,Web
1425,97,2026-06-08 02:02:00,Cash Withdrawal,Out,3698.42,US,Web
3571,245,2026-06-08 02:04:00,Card Purchase,Out,3967.42,US,Mobile
660,47,2026-06-08 03:13:00,Cash Withdrawal,Out,983.74,MX,Mobile
1726,115,2026-06-08 04:14:00,ACH Credit,In,20,DE,Branch
1488,100,2026-06-08 04:41:00,Cash Withdrawal,Out,253.17,US,Branch
3576,245,2026-06-08 05:42:00,Card Purchase,Out,2654.27,DE,Web
60,5,2026-06-08 06:15:00,ACH Debit,Out,6182.99,US,Branch
2245,152,2026-06-08 06:27:00,ACH Credit,In,1446.3,US,Automated
1943,131,2026-06-08 10:18:00,Cash Deposit,In,524.56,US,Web
3035,208,2026-06-08 10:34:00,ACH Debit,Out,10,US,Mobile
2703,184,2026-06-08 10:40:00,ACH Credit,In,20,US,Mobile
3187,220,2026-06-08 12:01:00,Card Purchase,Out,392.94,DE,Branch
1428,97,2026-06-08 16:24:00,ACH Credit,In,2649.98,US,Web
112,10,2026-06-08 16:39:00,Card Purchase,Out,10,US,Web
1206,83,2026-06-08 16:46:00,Cash Withdrawal,Out,1513.93,US,Automated
2562,175,2026-06-08 17:05:00,Card Purchase,Out,2928.86,US,Branch
909,64,2026-06-08 17:09:00,ACH Debit,Out,3168.76,US,Branch
1939,131,2026-06-08 17:25:00,Card Purchase,Out,927.25,US,Web
2798,192,2026-06-08 18:04:00,Cash Withdrawal,Out,2197.17,DE,Automated
58,5,2026-06-08 18:43:00,ACH Credit,In,4537.21,US,Web
2175,147,2026-06-08 19:46:00,Cash Withdrawal,Out,1847.89,CA,Mobile
2668,181,2026-06-08 20:09:00,Card Purchase,Out,10,SG,Branch
1182,82,2026-06-08 20:43:00,Card Purchase,Out,432.61,SG,Web
3118,215,2026-06-08 21:37:00,ACH Credit,In,5831.24,US,Web
1151,80,2026-06-08 21:54:00,Card Purchase,Out,1133.53,GB,Automated
3709,212,2026-06-09 00:00:00,Wire Out,Out,5425.11,GB,Web
911,65,2026-06-09 00:02:00,Card Purchase,Out,3219.44,US,Automated
1386,94,2026-06-09 00:58:00,Card Purchase,Out,5020.44,US,Automated
3497,240,2026-06-09 01:26:00,Card Purchase,Out,1996.98,US,Branch
3568,245,2026-06-09 03:46:00,Card Purchase,Out,3787.04,US,Web
2998,205,2026-06-09 08:20:00,Wire In,In,5257.2,US,Mobile
1829,122,2026-06-09 11:30:00,Wire Out,Out,10,US,Branch
771,55,2026-06-09 11:54:00,Cash Deposit,In,1374.35,US,Web
1130,78,2026-06-09 15:18:00,Cash Withdrawal,Out,10,US,Mobile
2722,186,2026-06-09 17:19:00,ACH Debit,Out,1293.35,US,Mobile
3392,234,2026-06-09 18:19:00,ACH Credit,In,4843.87,CA,Web
1325,90,2026-06-09 19:40:00,ACH Debit,Out,3807.39,US,Automated
791,56,2026-06-09 19:52:00,Wire Out,Out,17.04,US,Mobile
2061,138,2026-06-09 19:55:00,Wire In,In,7150.78,US,Branch
3024,207,2026-06-09 20:51:00,Cash Deposit,In,2380.95,DE,Branch
387,29,2026-06-09 21:55:00,ACH Debit,Out,17.52,SG,Branch
3710,212,2026-06-10 00:00:00,Wire Out,Out,7771.41,GB,Web
2591,176,2026-06-10 03:04:00,ACH Debit,Out,3234.09,US,Automated
1120,78,2026-06-10 04:25:00,ACH Credit,In,7444.75,US,Web
637,46,2026-06-10 04:29:00,ACH Credit,In,328.04,DE,Branch
2409,164,2026-06-10 05:07:00,Card Purchase,Out,2757.59,US,Mobile
1159,80,2026-06-10 05:43:00,Wire Out,Out,1025.68,US,Web
341,26,2026-06-10 08:04:00,Cash Deposit,In,23.74,US,Web
2708,185,2026-06-10 08:24:00,ACH Debit,Out,10,US,Mobile
200,17,2026-06-10 08:28:00,Card Purchase,Out,2017.04,US,Web
3351,232,2026-06-10 08:50:00,ACH Debit,Out,1119.61,US,Automated
3381,233,2026-06-10 09:41:00,Card Purchase,Out,1154.15,US,Branch
1078,75,2026-06-10 09:48:00,Wire In,In,2393.24,US,Web
415,31,2026-06-10 11:54:00,ACH Debit,Out,797.45,US,Web
3077,212,2026-06-10 13:20:00,Card Purchase,Out,1667.41,US,Mobile
577,42,2026-06-10 13:52:00,Cash Withdrawal,Out,1775.12,US,Branch
211,18,2026-06-10 14:35:00,ACH Credit,In,1136.25,GB,Mobile
455,33,2026-06-10 15:10:00,ACH Credit,In,277.02,US,Branch
2960,203,2026-06-10 15:58:00,Card Purchase,Out,613.51,US,Automated
2477,170,2026-06-10 17:14:00,Card Purchase,Out,3097.13,US,Branch
272,22,2026-06-10 18:36:00,ACH Debit,Out,2558.54,US,Branch
1354,92,2026-06-10 21:08:00,Card Purchase,Out,1349.93,US,Mobile
2105,141,2026-06-10 21:35:00,Card Purchase,Out,10,US,Web
1724,114,2026-06-10 21:58:00,Cash Withdrawal,Out,10,US,Mobile
418,31,2026-06-10 22:45:00,Wire In,In,612.19,US,Automated
1937,130,2026-06-11 01:19:00,Card Purchase,Out,1391.55,GB,Branch
329,26,2026-06-11 01:57:00,Card Purchase,Out,31.6,US,Branch
2412,164,2026-06-11 02:17:00,Cash Withdrawal,Out,3442.36,US,Branch
3428,236,2026-06-11 07:12:00,ACH Credit,In,3459.16,MX,Automated
1124,78,2026-06-11 08:10:00,Wire In,In,6871.82,US,Automated
3167,219,2026-06-11 08:43:00,Card Purchase,Out,5417.05,US,Branch
1051,73,2026-06-11 09:01:00,Cash Withdrawal,Out,1293.23,US,Mobile
2969,203,2026-06-11 09:24:00,Wire Out,Out,40.31,US,Branch
560,40,2026-06-11 10:03:00,Cash Withdrawal,Out,2498.45,US,Mobile
1900,128,2026-06-11 11:19:00,Cash Deposit,In,5402.36,US,Mobile
40,3,2026-06-11 12:09:00,Card Purchase,Out,4122.72,US,Automated
3250,223,2026-06-11 12:59:00,Cash Deposit,In,2196.32,US,Web
1861,124,2026-06-11 17:29:00,Card Purchase,Out,22.9,US,Mobile
2469,169,2026-06-11 17:31:00,ACH Debit,Out,4426.84,US,Mobile
755,54,2026-06-11 17:46:00,Card Purchase,Out,6249.43,US,Automated
1266,86,2026-06-11 18:13:00,Card Purchase,Out,687.57,US,Web
2974,204,2026-06-11 19:26:00,Cash Deposit,In,1803.2,US,Mobile
1295,88,2026-06-11 20:07:00,ACH Debit,Out,19.95,SG,Web
1023,71,2026-06-11 21:55:00,ACH Debit,Out,1199.27,US,Web
1704,113,2026-06-11 22:04:00,ACH Credit,In,135.9,US,Web
1671,112,2026-06-12 00:43:00,ACH Debit,Out,2776.13,US,Web
1062,74,2026-06-12 01:21:00,Cash Withdrawal,Out,3015.1,US,Automated
2034,137,2026-06-12 01:34:00,ACH Debit,Out,1193.94,US,Mobile
1013,71,2026-06-12 03:10:00,Card Purchase,Out,5448.26,US,Automated
3550,244,2026-06-12 04:44:00,Wire In,In,11989.81,US,Web
2926,200,2026-06-12 06:44:00,ACH Debit,Out,32.86,US,Branch
169,14,2026-06-12 07:45:00,ACH Credit,In,2588.92,US,Branch
1236,85,2026-06-12 07:54:00,ACH Debit,Out,10,DE,Mobile
1533,103,2026-06-12 08:20:00,ACH Debit,Out,26.12,US,Mobile
1581,106,2026-06-12 08:29:00,ACH Credit,In,471.56,US,Mobile
87,8,2026-06-12 10:55:00,Wire Out,Out,1104.27,US,Web
1975,133,2026-06-12 11:20:00,Wire Out,Out,10,US,Branch
2757,189,2026-06-12 11:48:00,Cash Withdrawal,Out,10,US,Web
199,17,2026-06-12 13:51:00,Card Purchase,Out,5600.04,US,Automated
27,2,2026-06-12 15:21:00,Card Purchase,Out,39.43,US,Branch
2737,187,2026-06-12 15:29:00,ACH Credit,In,2496.39,US,Mobile
1613,107,2026-06-12 15:45:00,ACH Credit,In,7580.18,US,Web
3518,242,2026-06-12 17:09:00,Card Purchase,Out,3549.69,US,Branch
1563,105,2026-06-12 18:03:00,Wire In,In,3911.65,US,Mobile
1297,88,2026-06-12 18:42:00,ACH Debit,Out,10,US,Branch
212,18,2026-06-12 22:56:00,Card Purchase,Out,1312.85,US,Mobile
1247,85,2026-06-12 23:07:00,ACH Debit,Out,10,US,Branch
56,5,2026-06-13 00:22:00,Card Purchase,Out,7106.96,DE,Branch
609,44,2026-06-13 01:25:00,ACH Debit,Out,452.02,US,Web
5,1,2026-06-13 01:45:00,Wire Out,Out,1722.23,US,Branch
2406,164,2026-06-13 02:52:00,ACH Debit,Out,7039.91,US,Mobile
2108,141,2026-06-13 03:11:00,Card Purchase,Out,10,US,Mobile
2829,195,2026-06-13 05:45:00,Card Purchase,Out,1954.52,MX,Web
3483,240,2026-06-13 05:49:00,Cash Withdrawal,Out,1342.31,US,Automated
1649,110,2026-06-13 06:27:00,Wire Out,Out,2563.98,US,Branch
2413,164,2026-06-13 08:26:00,Wire Out,Out,8700.0,US,Automated
1892,127,2026-06-13 09:54:00,Card Purchase,Out,1441.5,US,Web
1545,104,2026-06-13 10:07:00,Wire In,In,6221.22,US,Automated
913,65,2026-06-13 10:53:00,Card Purchase,Out,2376.73,CA,Mobile
97,8,2026-06-13 11:27:00,ACH Credit,In,671.76,US,Branch
880,63,2026-06-13 11:43:00,ACH Credit,In,3293.87,US,Branch
2848,196,2026-06-13 12:19:00,ACH Debit,Out,1119.02,US,Branch
1747,116,2026-06-13 12:51:00,ACH Debit,Out,25.09,US,Branch
1909,128,2026-06-13 13:29:00,ACH Debit,Out,2284.45,US,Automated
2352,159,2026-06-13 16:33:00,Card Purchase,Out,357.12,US,Web
982,69,2026-06-13 16:53:00,ACH Debit,Out,1254.77,US,Branch
849,61,2026-06-13 17:11:00,Wire Out,Out,1133.51,DE,Mobile
2675,181,2026-06-13 18:14:00,Cash Deposit,In,2509.77,US,Branch
1424,97,2026-06-13 19:56:00,Cash Withdrawal,Out,1981.53,US,Branch
35,3,2026-06-13 20:24:00,ACH Debit,Out,1278.33,DE,Automated
2055,138,2026-06-13 20:30:00,Wire Out,Out,7101.33,GB,Automated
2812,194,2026-06-13 22:23:00,Card Purchase,Out,476.43,US,Branch
3570,245,2026-06-13 22:30:00,Cash Withdrawal,Out,2294.88,US,Automated
923,65,2026-06-14 00:07:00,ACH Credit,In,12634.7,US,Web
1557,104,2026-06-14 02:11:00,Cash Deposit,In,20,DE,Web
1979,133,2026-06-14 02:13:00,Card Purchase,Out,1406.91,SG,Automated
1599,106,2026-06-14 03:05:00,ACH Debit,Out,13.24,US,Web
2694,183,2026-06-14 04:24:00,Cash Deposit,In,20,CA,Automated
1125,78,2026-06-14 04:54:00,Card Purchase,Out,3310.18,US,Web
1518,102,2026-06-14 06:03:00,Wire In,In,20,US,Web
3618,248,2026-06-14 06:59:00,Card Purchase,Out,7167.45,US,Web
3534,243,2026-06-14 09:04:00,Card Purchase,Out,3850.36,US,Branch
1538,103,2026-06-14 09:07:00,Card Purchase,Out,37.78,US,Automated
2193,149,2026-06-14 10:55:00,ACH Debit,Out,285.11,US,Branch
3478,239,2026-06-14 12:11:00,Card Purchase,Out,4119.27,US,Mobile
1934,130,2026-06-14 12:59:00,ACH Credit,In,20,US,Mobile
83,7,2026-06-14 17:06:00,Cash Withdrawal,Out,1886.42,US,Mobile
204,18,2026-06-14 17:13:00,Cash Withdrawal,Out,1766.43,US,Mobile
266,22,2026-06-14 17:21:00,ACH Credit,In,2840.95,US,Branch
413,31,2026-06-14 18:02:00,Cash Withdrawal,Out,1416.18,US,Mobile
3372,233,2026-06-14 21:18:00,Wire In,In,1771.76,US,Branch
2827,195,2026-06-14 21:34:00,Wire In,In,5527.94,US,Web
546,39,2026-06-15 02:18:00,Card Purchase,Out,10,US,Mobile
1348,91,2026-06-15 04:00:00,Card Purchase,Out,1137.78,US,Automated
1918,129,2026-06-15 04:13:00,Cash Withdrawal,Out,735.17,US,Branch
1884,126,2026-06-15 04:27:00,Card Purchase,Out,1968.96,US,Automated
271,22,2026-06-15 04:50:00,ACH Credit,In,4624.47,US,Branch
223,19,2026-06-15 05:38:00,Card Purchase,Out,652.49,GB,Web
1262,86,2026-06-15 05:41:00,Card Purchase,Out,1642.51,US,Web
516,37,2026-06-15 10:49:00,ACH Credit,In,3718.78,US,Mobile
2239,151,2026-06-15 15:17:00,ACH Debit,Out,2296.66,US,Web
1835,123,2026-06-15 17:06:00,ACH Debit,Out,5808.06,US,Mobile
2033,137,2026-06-15 17:48:00,Cash Withdrawal,Out,1162.05,US,Web
1434,97,2026-06-15 21:00:00,ACH Credit,In,16437.54,US,Branch
2881,198,2026-06-15 21:24:00,Card Purchase,Out,2130.78,US,Mobile
1915,129,2026-06-15 21:49:00,Card Purchase,Out,1066.39,US,Web
898,64,2026-06-16 00:27:00,ACH Debit,Out,4681.79,US,Web
2019,136,2026-06-16 02:21:00,Cash Deposit,In,7146.25,US,Automated
2751,188,2026-06-16 03:57:00,Card Purchase,Out,2317.77,US,Mobile
876,63,2026-06-16 04:19:00,Wire Out,Out,1446.75,US,Branch
2190,148,2026-06-16 04:35:00,Cash Withdrawal,Out,800.91,US,Web
1697,113,2026-06-16 06:21:00,Wire In,In,267.28,US,Branch
3257,224,2026-06-16 06:38:00,Card Purchase,Out,88.18,US,Branch
2491,170,2026-06-16 06:43:00,Cash Withdrawal,Out,1393.26,US,Mobile
1375,93,2026-06-16 06:56:00,Cash Deposit,In,5919.95,US,Branch
2759,189,2026-06-16 08:44:00,Cash Deposit,In,20,US,Mobile
2292,155,2026-06-16 09:20:00,Cash Withdrawal,Out,1225.21,US,Automated
3005,206,2026-06-16 09:22:00,Wire In,In,4476.17,US,Web
1387,94,2026-06-16 12:11:00,Cash Deposit,In,2720.73,CA,Branch
2465,169,2026-06-16 14:50:00,ACH Credit,In,5381.48,US,Branch
811,58,2026-06-16 15:41:00,Card Purchase,Out,641.59,SG,Web
1787,119,2026-06-16 16:05:00,ACH Credit,In,3039.51,US,Mobile
1071,74,2026-06-16 23:37:00,Card Purchase,Out,954.38,US,Mobile
2430,166,2026-06-17 00:25:00,Cash Deposit,In,3121.4,US,Automated
567,41,2026-06-17 00:48:00,ACH Credit,In,13016.17,US,Automated
1936,130,2026-06-17 00:51:00,Wire Out,Out,10,MX,Branch
3146,217,2026-06-17 02:39:00,ACH Debit,Out,2894.97,SG,Automated
2536,173,2026-06-17 04:55:00,ACH Debit,Out,22.9,US,Web
1797,120,2026-06-17 05:06:00,Card Purchase,Out,4073.43,CA,Branch
2653,180,2026-06-17 05:56:00,Cash Withdrawal,Out,6865.19,US,Web
1096,76,2026-06-17 07:23:00,Card Purchase,Out,1421.29,US,Automated
2625,178,2026-06-17 07:49:00,Card Purchase,Out,1818.82,US,Mobile
3362,232,2026-06-17 08:08:00,ACH Credit,In,978.94,US,Branch
954,67,2026-06-17 11:24:00,Cash Deposit,In,4705.17,US,Automated
3607,247,2026-06-17 12:41:00,ACH Credit,In,605.67,US,Mobile
2721,186,2026-06-17 13:42:00,ACH Debit,Out,107.81,US,Automated
2954,203,2026-06-17 14:03:00,Cash Deposit,In,20,US,Automated
2147,145,2026-06-17 17:32:00,Cash Deposit,In,738.14,US,Mobile
889,64,2026-06-17 18:06:00,ACH Credit,In,4729.28,US,Branch
3295,227,2026-06-17 21:13:00,ACH Credit,In,2161.09,US,Mobile
3494,240,2026-06-17 21:21:00,Card Purchase,Out,639.89,US,Mobile
2691,183,2026-06-17 22:49:00,Card Purchase,Out,1662.66,US,Branch
3281,226,2026-06-17 23:06:00,Card Purchase,Out,1027.61,US,Mobile
192,16,2026-06-18 00:11:00,Card Purchase,Out,10,US,Web
498,36,2026-06-18 01:22:00,Card Purchase,Out,1021.8,US,Web
903,64,2026-06-18 01:37:00,Wire In,In,629.48,US,Mobile
1628,108,2026-06-18 02:09:00,ACH Debit,Out,469.84,US,Automated
312,25,2026-06-18 04:09:00,Card Purchase,Out,2737.21,US,Web
1218,84,2026-06-18 06:00:00,Card Purchase,Out,7612.03,US,Automated
1025,71,2026-06-18 06:39:00,Cash Withdrawal,Out,5369.0,US,Mobile
113,10,2026-06-18 08:03:00,Wire Out,Out,2195.27,CA,Branch
1558,104,2026-06-18 09:47:00,Wire Out,Out,2316.84,US,Automated
1279,87,2026-06-18 11:13:00,ACH Credit,In,569.62,US,Branch
3271,224,2026-06-18 11:54:00,ACH Credit,In,5070.39,US,Web
37,3,2026-06-18 12:54:00,ACH Debit,Out,7764.34,US,Branch
1676,112,2026-06-18 13:33:00,Cash Deposit,In,5072.97,US,Mobile
532,38,2026-06-18 13:38:00,Cash Withdrawal,Out,1366.81,US,Web
2483,170,2026-06-18 14:35:00,Card Purchase,Out,1065.81,CA,Web
2620,178,2026-06-18 15:38:00,ACH Credit,In,3174.06,US,Automated
417,31,2026-06-18 18:44:00,Wire In,In,1195.68,US,Automated
1108,76,2026-06-18 18:49:00,ACH Credit,In,20,US,Mobile
3311,228,2026-06-18 18:55:00,Cash Withdrawal,Out,3949.16,US,Branch
2317,157,2026-06-18 21:09:00,Card Purchase,Out,1040.99,MX,Mobile
1163,80,2026-06-18 21:24:00,ACH Credit,In,3061.37,US,Branch
1914,129,2026-06-18 21:35:00,Wire Out,Out,2130.5,US,Mobile
1816,121,2026-06-18 21:41:00,ACH Credit,In,454.33,US,Branch
365,28,2026-06-19 00:14:00,Cash Deposit,In,3098.2,US,Branch
1174,81,2026-06-19 02:11:00,Card Purchase,Out,458.92,US,Mobile
3243,223,2026-06-19 02:13:00,Wire In,In,2655.64,US,Branch
1921,129,2026-06-19 02:15:00,Cash Deposit,In,164.35,CA,Mobile
3493,240,2026-06-19 03:23:00,ACH Debit,Out,1682.91,US,Branch
1393,94,2026-06-19 03:32:00,Card Purchase,Out,676.79,US,Automated
1200,83,2026-06-19 04:03:00,Card Purchase,Out,34.28,US,Web
2157,145,2026-06-19 05:31:00,Cash Deposit,In,884.14,US,Automated
335,26,2026-06-19 06:05:00,ACH Debit,Out,15.59,GB,Automated
3594,247,2026-06-19 06:35:00,ACH Debit,Out,189.79,US,Automated
2104,141,2026-06-19 06:46:00,Wire In,In,2146.84,GB,Automated
1875,125,2026-06-19 08:29:00,Wire Out,Out,2543.73,GB,Automated
1534,103,2026-06-19 09:43:00,Card Purchase,Out,23.87,US,Automated
2060,138,2026-06-19 09:54:00,ACH Credit,In,3749.26,US,Mobile
3343,231,2026-06-19 10:34:00,Card Purchase,Out,3690.2,US,Web
1388,94,2026-06-19 10:51:00,ACH Credit,In,6631.34,US,Branch
2647,179,2026-06-19 10:59:00,Wire In,In,757.28,CA,Web
673,48,2026-06-19 11:07:00,Cash Deposit,In,11995.1,US,Branch
322,25,2026-06-19 11:50:00,ACH Credit,In,4038.97,US,Web
1762,117,2026-06-19 13:20:00,Cash Deposit,In,20,US,Automated
1397,94,2026-06-19 14:09:00,ACH Debit,Out,4475.11,US,Branch
1066,74,2026-06-19 15:06:00,Card Purchase,Out,3228.85,CA,Web
2775,190,2026-06-19 16:00:00,Cash Deposit,In,55.78,MX,Mobile
2766,190,2026-06-19 19:06:00,ACH Debit,Out,128.8,US,Mobile
901,64,2026-06-19 19:17:00,Wire Out,Out,10,US,Mobile
2898,199,2026-06-19 20:38:00,ACH Debit,Out,2780.62,DE,Mobile
1286,88,2026-06-19 22:45:00,Cash Withdrawal,Out,139.54,US,Branch
115,10,2026-06-20 01:55:00,Cash Deposit,In,2638.61,US,Mobile
828,59,2026-06-20 02:32:00,Cash Deposit,In,4841.59,US,Automated
1773,118,2026-06-20 04:00:00,Cash Withdrawal,Out,797.92,SG,Branch
53,4,2026-06-20 04:56:00,Card Purchase,Out,462.99,US,Automated
3640,250,2026-06-20 05:47:00,Card Purchase,Out,31.63,US,Mobile
2813,194,2026-06-20 06:56:00,Cash Withdrawal,Out,1945.67,US,Automated
1882,126,2026-06-20 07:51:00,Card Purchase,Out,721.44,US,Mobile
1394,94,2026-06-20 10:26:00,Cash Withdrawal,Out,6913.42,CA,Branch
2712,185,2026-06-20 12:46:00,ACH Debit,Out,447.88,US,Web
2623,178,2026-06-20 15:01:00,ACH Credit,In,441.34,US,Automated
2177,147,2026-06-20 15:15:00,ACH Credit,In,1652.1,US,Branch
848,60,2026-06-20 19:24:00,ACH Credit,In,6690.3,US,Mobile
614,44,2026-06-20 19:54:00,Card Purchase,Out,241.18,US,Mobile
385,29,2026-06-20 23:51:00,Wire In,In,34.61,US,Mobile
2083,140,2026-06-21 00:18:00,Card Purchase,Out,321.58,US,Mobile
19,1,2026-06-21 00:25:00,Card Purchase,Out,10,US,Branch
818,59,2026-06-21 00:57:00,Wire In,In,2199.62,SG,Web
2857,196,2026-06-21 01:53:00,Card Purchase,Out,1776.74,US,Mobile
2771,190,2026-06-21 06:18:00,ACH Debit,Out,118.91,GB,Web
3042,208,2026-06-21 06:26:00,ACH Debit,Out,10,US,Web
173,15,2026-06-21 10:52:00,ACH Credit,In,10762.34,US,Mobile
1503,101,2026-06-21 11:41:00,Wire In,In,2290.67,US,Branch
2459,169,2026-06-21 11:57:00,Wire In,In,1508.65,US,Mobile
1292,88,2026-06-21 12:05:00,Card Purchase,Out,10,US,Mobile
303,24,2026-06-21 12:21:00,Cash Deposit,In,3706.64,DE,Automated
1077,75,2026-06-21 14:53:00,Wire In,In,6153.34,GB,Automated
996,70,2026-06-21 19:48:00,Cash Deposit,In,1385.88,US,Mobile
621,45,2026-06-21 20:59:00,ACH Debit,Out,5036.59,US,Branch
634,46,2026-06-21 21:06:00,Cash Withdrawal,Out,247.17,US,Branch
3338,231,2026-06-21 22:56:00,Cash Withdrawal,Out,2423.08,US,Web
620,45,2026-06-22 02:12:00,Wire Out,Out,11791.18,US,Mobile
